EXPOCODE,cruise,date,year,month,StationID,BottleID,LATITUDE,LONGITUDE,depth,Temperature,Salinity,NO3_plus_NO2,SRP,DOP,DOP_flag,region,method,reference
-9999,D279,4/12/04,2004,4,32,22,26.5012,-73.9299,108,-9999,-9999,0.1,0.04,0.12,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/12/04,2004,4,32,21,26.5012,-73.9299,208,-9999,-9999,1,0.07,0.04,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/12/04,2004,4,32,20,26.5012,-73.9299,309,-9999,-9999,2.9,0.14,0.08,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/12/04,2004,4,32,18,26.5012,-73.9299,510,-9999,-9999,8.5,0.51,0.07,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/12/04,2004,4,32,14,26.5012,-73.9299,1116,-9999,-9999,21.2,1.5,0.08,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/12/04,2004,4,32,5,26.5012,-73.9299,3743,-9999,-9999,18.2,1.24,0.04,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/13/04,2004,4,36,24,26.4996,-72.486,19,-9999,-9999,0.08,0.03,0.01,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/13/04,2004,4,36,23,26.4996,-72.486,59,-9999,-9999,0.11,0.02,0.01,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/13/04,2004,4,36,22,26.4996,-72.486,110,-9999,-9999,0.07,0.03,0.09,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/13/04,2004,4,36,21,26.4996,-72.486,210,-9999,-9999,0.7,0.05,0.07,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/13/04,2004,4,36,20,26.4996,-72.486,361,-9999,-9999,3.7,0.17,0.05,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/13/04,2004,4,36,18,26.4996,-72.486,714,-9999,-9999,14.6,0.97,0.01,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/13/04,2004,4,36,14,26.4996,-72.486,1573,-9999,-9999,18.4,1.23,0.06,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/13/04,2004,4,36,10,26.4996,-72.486,2791,-9999,-9999,19,1.25,0.03,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/13/04,2004,4,36,5,26.4996,-72.486,4327,-9999,-9999,18.3,1.41,0.02,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/13/04,2004,4,36,1,26.4996,-72.486,5290,-9999,-9999,22.5,1.62,0.02,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/14/04,2004,4,40,24,26.49,-70.9867,20,-9999,-9999,0.1,0.05,0.15,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/14/04,2004,4,40,23,26.49,-70.9867,59,-9999,-9999,0.1,0.02,0.01,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/14/04,2004,4,40,22,26.49,-70.9867,110,-9999,-9999,0.37,0.02,0.17,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/14/04,2004,4,40,21,26.49,-70.9867,211,-9999,-9999,2.2,0.08,0.13,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/14/04,2004,4,40,20,26.49,-70.9867,362,-9999,-9999,4.7,0.23,0.01,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/14/04,2004,4,40,19,26.49,-70.9867,512,-9999,-9999,7.8,0.45,0.07,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/14/04,2004,4,40,10,26.49,-70.9867,2757,-9999,-9999,18.6,1.37,0.02,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/15/04,2004,4,44,23,25.0008,-69.5062,59,-9999,-9999,0.1,0.06,0.03,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/15/04,2004,4,44,22,25.0008,-69.5062,110,-9999,-9999,0.2,0.04,0.09,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/15/04,2004,4,44,21,25.0008,-69.5062,210,-9999,-9999,2.3,0.11,0.04,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/15/04,2004,4,44,19,25.0008,-69.5062,511,-9999,-9999,9.59,0.6,0.02,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/15/04,2004,4,44,14,25.0008,-69.5062,1601,-9999,-9999,17.01,1.33,0.08,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/15/04,2004,4,44,10,25.0008,-69.5062,2784,-9999,-9999,19.21,1.33,0.02,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/15/04,2004,4,44,7,25.0008,-69.5062,3708,-9999,-9999,19.21,1.35,0.01,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/15/04,2004,4,44,1,25.0008,-69.5062,5703,-9999,-9999,23.2,1.63,0.04,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/17/04,2004,4,50,24,24.4958,-65.4635,19,-9999,-9999,0.1,0,0.14,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/17/04,2004,4,50,23,24.4958,-65.4635,60,-9999,-9999,0.3,0.01,0.15,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/17/04,2004,4,50,22,24.4958,-65.4635,110,-9999,-9999,0.2,0.01,0.07,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/17/04,2004,4,50,21,24.4958,-65.4635,210,-9999,-9999,2.91,0.1,0.09,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/17/04,2004,4,50,20,24.4958,-65.4635,361,-9999,-9999,6.22,0.28,0.03,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/17/04,2004,4,50,19,24.4958,-65.4635,512,-9999,-9999,9,0.58,0.07,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/17/04,2004,4,50,18,24.4958,-65.4635,714,-9999,-9999,19.9,1.33,0.07,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/17/04,2004,4,50,16,24.4958,-65.4635,1118,-9999,-9999,22.3,1.41,0.04,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/17/04,2004,4,50,1,24.4958,-65.4635,5662,-9999,-9999,22.3,1.61,0.06,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/19/04,2004,4,56,24,24.5012,-61.063,21,-9999,-9999,0.1,0,0.13,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/19/04,2004,4,56,23,24.5012,-61.063,62,-9999,-9999,0,0,0.06,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/19/04,2004,4,56,22,24.5012,-61.063,163,-9999,-9999,0.8,0.01,0.06,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/19/04,2004,4,56,20,24.5012,-61.063,363,-9999,-9999,6,0.32,0.1,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/19/04,2004,4,56,19,24.5012,-61.063,513,-9999,-9999,12,0.66,0.09,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/19/04,2004,4,56,18,24.5012,-61.063,714,-9999,-9999,22.2,1.32,0.03,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/19/04,2004,4,56,10,24.5012,-61.063,2846,-9999,-9999,21.2,1.37,0.04,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/19/04,2004,4,56,5,24.5012,-61.063,4639,-9999,-9999,21,1.32,0.03,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/21/04,2004,4,62,24,24.5,-56.6665,22,-9999,-9999,0,0,0.2,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/21/04,2004,4,62,23,24.5,-56.6665,63,-9999,-9999,0.1,0,0.22,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/21/04,2004,4,62,22,24.5,-56.6665,113,-9999,-9999,0.1,0.01,0.18,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/21/04,2004,4,62,21,24.5,-56.6665,213,-9999,-9999,2.4,0.08,0.08,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/21/04,2004,4,62,20,24.5,-56.6665,364,-9999,-9999,6.01,0.3,0.1,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/21/04,2004,4,62,19,24.5,-56.6665,515,-9999,-9999,12.55,0.71,0.03,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/21/04,2004,4,62,14,24.5,-56.6665,1628,-9999,-9999,19.3,1.35,0.04,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/21/04,2004,4,62,12,24.5,-56.6665,2187,-9999,-9999,20.4,1.35,0.05,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/21/04,2004,4,62,10,24.5,-56.6665,2848,-9999,-9999,23.87,1.37,0.03,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/21/04,2004,4,62,1,24.5,-56.6665,6001,-9999,-9999,27.64,1.71,0.04,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/22/04,2004,4,65,24,24.5013,-54.4653,20,-9999,-9999,0,0,0.05,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/22/04,2004,4,65,23,24.5013,-54.4653,60,-9999,-9999,0,0,0.07,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/22/04,2004,4,65,22,24.5013,-54.4653,110,-9999,-9999,0.2,0,0.1,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/22/04,2004,4,65,21,24.5013,-54.4653,210,-9999,-9999,2.7,0.09,0.02,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/22/04,2004,4,65,20,24.5013,-54.4653,360,-9999,-9999,6.4,0.3,0.02,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/22/04,2004,4,65,19,24.5013,-54.4653,510,-9999,-9999,11,0.66,0.01,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/22/04,2004,4,65,18,24.5013,-54.4653,711,-9999,-9999,20.8,1.31,0.09,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/22/04,2004,4,65,17,24.5013,-54.4653,913,-9999,-9999,25.3,1.73,0.04,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/22/04,2004,4,65,15,24.5013,-54.4653,1316,-9999,-9999,20,1.34,0.04,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/22/04,2004,4,65,9,24.5013,-54.4653,2945,-9999,-9999,20.9,1.41,0.01,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/22/04,2004,4,65,3,24.5013,-54.4653,4785,-9999,-9999,23.1,1.55,0.01,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
-9999,D279,4/23/04,2004,4,69,24,24.4994,-52.1614,20,-9999,-9999,0.4,0.02,0.21,2,North Atlantic,UV oxidation,Mather; R.; Reynolds; S.; Wolff; G. et al. Phosphorus cycling in the North and South Atlantic Ocean subtropical gyres. Nature Geosci 1; 439 443 (2008). https://doi.org/10.1038/ngeo232
